-0.578816	0.181406	0.604793	-0.398800	-0.096381	1.388195	0.364082	-1.153135	0.312143	0.084755
-0.849281	-1.036628	-0.845107	-0.574150	-1.321961	0.696555	1.223876	0.659050	0.165181	-1.599111
1.346959	0.385555	3.373838	-2.029217	-0.844527	1.830210	-0.383514	0.049090	-0.455781	-1.815981
-0.620404	-0.800545	1.036556	0.148950	1.299766	-0.429439	-1.550766	-1.378036	1.032762	0.703767
-1.215045	1.043265	-0.964343	-0.744948	-0.496590	-0.105252	-0.266747	1.122711	0.402012	0.588202
-1.917009	1.112507	-0.705001	-0.704809	0.604072	1.144512	1.433006	0.443426	-0.425294	-1.655345
-0.575621	1.222995	0.476465	0.414978	1.251522	-0.617410	-0.689021	1.097980	0.211241	-0.339356
-1.011787	-0.029517	-0.179336	1.380490	-0.244815	-0.697549	-0.238595	-0.573003	0.940138	-1.483825
-2.010471	0.999597	-1.992320	-0.065961	0.670991	-0.602845	-0.391599	-0.712524	-0.523684	-1.594311
-0.182390	-1.001377	-1.594476	-0.939460	-2.355614	-0.836841	-1.363347	-1.753177	-0.462926	-0.927954
-0.410205	0.962200	0.679628	0.880822	1.696207	-0.552685	-1.264104	0.235454	0.706753	1.473712
-1.737440	2.004229	0.567863	0.484340	0.157945	0.726229	0.960531	-0.219083	1.309427	1.488423
-0.359882	-0.196173	-1.327858	-0.183357	-0.505080	-1.160573	-0.234538	1.121079	-0.575407	1.019326
0.635611	-0.627764	1.484859	4.422662	0.814876	-3.791191	4.359975	0.992632	-0.431873	-0.618458
-0.569374	0.050008	1.594374	-0.646524	-0.269231	1.368313	-1.027756	0.138374	-0.158438	2.310508
1.360761	-0.115015	-0.412298	-1.607337	-2.008759	-0.468694	0.818685	-1.174974	1.387938	0.025520
-1.050519	2.077401	0.877988	-0.563852	-0.222798	0.818680	-1.341257	-0.441589	-0.631934	-1.840406
1.175320	-1.151425	-1.368123	1.640453	0.164745	-1.939016	0.166842	0.708761	1.839225	1.498236
-0.112557	1.355784	-0.566153	-1.250067	1.421306	0.436980	1.280495	-1.486767	-0.359104	0.070303
-1.150650	1.380539	0.628122	-1.998243	-0.337436	0.388185	-0.193074	-0.376893	-0.307584	-1.132874
3.693243	-1.032714	-2.229427	1.358312	0.218842	2.354874	-2.025724	-0.952887	-0.452202	1.705549
-2.179747	-2.017136	0.003230	0.604200	-1.667834	0.209809	-1.621126	-1.034864	-1.136560	0.926418
0.467302	0.749508	1.368333	1.347570	1.620598	-0.481059	-0.618108	0.372674	-1.759741	-0.233463
-0.369810	1.941860	0.004647	-0.377319	1.529874	-0.466806	-0.496973	1.929374	0.042915	1.139330
0.215221	-0.012741	-0.266028	0.484390	-0.667288	0.159477	1.424665	-0.413413	2.113449	-0.836512
-1.115332	-3.611674	-0.690906	-0.485264	-0.518696	-0.062792	-0.249352	-0.563091	-0.955433	-0.231083
6.269321	-1.078878	-4.815426	0.905902	1.013958	1.622278	-1.109957	-0.924262	0.227397	1.518163
2.166872	0.281354	3.061341	-1.492167	-0.786317	0.522074	0.544918	0.929423	-1.247649	-0.226866
1.089775	-1.747405	0.482473	-1.084056	0.061082	-0.963835	1.888961	0.150233	0.273831	2.056625
1.195310	-0.146632	-1.287879	-0.026539	-0.969208	-1.724179	-0.056042	-1.033369	0.239454	0.577632
-0.785516	-0.508703	0.257004	0.328158	-0.370874	0.413398	-1.580325	-0.606473	-0.162830	1.159870
-1.710914	1.116191	1.765371	1.407868	0.218273	0.417844	0.240052	-0.028335	-0.410710	-1.284078
-0.396398	-0.338916	0.968976	0.015403	-0.652723	0.386489	-1.386466	0.989651	0.345329	-0.335023
-0.669939	0.750926	-0.925470	-1.200370	-1.685812	0.733974	0.880462	1.647615	0.204289	0.588540
-2.242264	-0.001373	-1.888161	-0.254094	0.947282	0.168640	-0.718747	0.515641	-0.246891	-0.514277
-1.091692	-0.216690	0.503653	-0.261273	1.506446	0.130010	-1.375209	-0.514016	-0.693582	1.530580
0.075023	-0.179285	0.507293	1.216272	1.640487	-0.632091	-0.880005	1.623728	-0.654502	-0.620530
-0.563467	-1.576388	2.085228	0.206845	-0.435184	0.765896	0.720519	-1.856738	-1.398989	0.930751
0.345926	-1.420981	-0.779457	0.853634	-1.188478	-1.652588	2.488260	-1.269639	-0.614849	-1.240490
-1.257175	2.187730	-0.748888	-1.864750	1.116106	0.622868	-0.224822	-1.645511	0.320143	0.718850
-0.414414	0.275095	-2.321439	-0.389313	-0.721961	1.194377	0.497292	0.831890	0.039353	-2.211072
0.070351	0.581907	-1.479727	-0.777132	0.001431	-2.542529	0.149338	-1.284576	-1.383903	-0.676889
2.514897	-1.268145	0.461160	0.827472	-1.649221	-0.001102	0.367795	-0.477244	0.407663	-1.969851
2.543539	-0.732523	-2.818235	-1.251792	-0.231840	-0.859471	-1.054633	-0.054149	-0.599317	-0.952985
1.884179	-0.623571	-1.475554	-2.071215	0.732377	-0.927467	0.427713	-1.143661	0.183967	-0.425637
-0.789926	1.495182	-0.761596	-1.506789	0.848786	0.519796	0.799901	-0.737778	0.777889	-0.574019
3.990090	0.252929	-0.121819	1.072869	0.609724	2.503235	0.114659	0.904850	1.327136	0.656420
0.222986	0.103727	0.644941	-0.081972	0.024369	1.645716	0.087806	-1.485703	-0.622285	-1.627175
1.326271	-2.407186	1.562004	1.951474	-1.426760	-0.218613	-0.958838	1.792773	-0.112956	-0.690892
-1.877913	1.438103	0.381435	-0.226366	1.651399	-0.008649	-1.581277	-1.196287	-0.280451	2.010020
2.317935	-0.330754	1.934684	0.575945	-0.284456	0.167184	0.752573	-1.231353	3.430110	-1.499341
2.460160	0.074500	-0.086155	0.303430	-1.440673	-0.278035	-1.572308	-1.012040	-0.531128	-0.724509
0.687556	-1.053914	-1.710167	-1.277794	-0.912065	-1.805529	0.203461	0.773417	-0.226997	-1.311810
-1.234516	-1.809947	0.773072	1.300042	1.770533	-0.711438	-0.044124	-0.505603	0.140820	-1.546604
2.125915	-0.027980	-0.144124	0.482040	0.395986	3.211231	-0.045004	-0.864407	-1.457040	1.107260
3.275333	0.877459	2.616759	-1.439581	-1.454881	0.579394	-0.784676	0.412271	-0.429656	-0.757758
-0.241942	0.007919	0.402501	0.645958	-1.757042	-0.989280	-1.251468	-1.039130	0.179972	1.160281
-0.991208	-2.530821	-1.117222	-0.214491	-1.995986	0.783644	1.058258	0.653203	0.824232	1.484929
-0.612582	-0.219132	-0.608072	-0.174694	-0.966078	0.839632	0.962123	-1.064064	0.063598	-2.108308
2.460320	0.620824	-3.306136	1.605549	-0.302486	2.906870	0.850212	0.959060	-0.174746	0.665138
8.225745	0.203058	-0.790147	1.863337	2.425852	1.587152	-0.456590	1.147364	0.098669	0.845303
-0.506587	0.900883	-1.002862	1.684600	0.069002	-1.602856	0.393559	1.381963	1.449964	1.221271
-0.968745	1.357278	-1.893935	-0.358983	-1.305924	-0.981986	-0.565569	0.448138	1.008582	-0.403103
-0.506253	0.493079	-2.082412	0.440539	0.237038	-1.395450	0.315531	1.682477	-1.340344	-0.534085
-0.241933	0.932705	0.342700	-0.669828	1.169377	0.305437	1.131018	-0.451596	1.744863	0.304444
-0.479881	-1.211636	-0.458245	-1.173610	1.157093	0.052369	0.769215	1.693551	1.768292	1.434661
-1.243494	-1.709281	-0.149139	-0.176008	1.285017	-0.119175	-1.869122	0.597297	0.315441	-0.921000
6.446521	-0.115222	0.730752	2.330823	-1.108247	0.925740	2.805562	1.270581	-3.223264	-0.781423
-0.882099	0.238544	0.462122	-0.810601	-0.080753	1.887698	0.276203	0.521000	-0.349900	-0.309408
-1.931856	-1.277039	-1.275116	-1.254234	0.972666	0.891105	1.171394	1.283111	0.413045	-0.234871
-2.416969	0.310925	0.699436	0.202363	1.539325	0.090455	-1.334593	-0.670094	0.194311	-1.586567
-0.006060	0.919460	-2.167040	1.301539	-0.325398	-0.678609	0.256706	-1.567835	0.821741	0.565213
1.391255	0.064533	-1.129244	1.547415	0.983201	-1.199513	-0.126252	1.572172	3.551053	-0.778625
0.537135	-2.094862	1.914134	0.200258	-0.303753	0.981751	0.294037	1.587483	0.031739	-0.686513
1.512907	-1.385691	2.540436	0.514969	-0.098026	0.973231	0.505886	-1.734665	-0.014501	0.770341
1.054762	-1.557726	0.365758	-0.904848	0.910116	-1.497684	-1.596245	1.510260	-1.061389	-0.069365
-0.690159	-0.205428	-1.091131	0.233789	2.047053	-0.893365	0.127009	1.383517	-0.636107	0.529970
1.904975	-1.066123	2.460448	2.369916	-0.047186	0.351018	1.384215	1.508995	1.043169	1.184847
0.811906	-0.408707	-0.351072	0.625970	-2.169306	-1.393822	-1.270654	0.659988	1.576559	-0.517836
0.406510	-2.797628	-1.225578	-2.104510	1.066122	0.157232	0.629869	1.622200	0.106319	0.553992
2.096947	0.114822	-1.429126	0.977217	2.376716	2.140148	-2.001755	1.175526	-0.233635	0.743598
-1.191317	1.732476	-0.770226	-0.240931	1.103839	-1.437875	0.090452	0.896949	-1.446878	1.559441
-1.213602	3.794565	0.066410	1.811866	-1.154323	-0.659037	0.323185	-0.116235	0.240155	2.031602
0.922928	2.258741	-1.974859	-0.359954	0.055798	-1.614741	-0.526618	0.571936	1.182645	1.589424
0.658480	-0.072534	1.414362	0.048413	-0.874123	1.083535	0.112917	1.694629	1.531445	-0.464037
-1.040357	0.378036	0.592738	0.161318	-0.595993	1.269650	0.455925	1.463560	0.675427	-1.695459
1.528515	-0.130308	-2.772066	0.950562	-0.629685	-0.116635	-0.577703	-1.411742	1.159694	-0.543857
-1.288034	2.116206	1.271183	-1.015440	-0.333513	1.513662	-0.136793	1.422467	-0.455206	-0.174881
0.204869	-1.032633	0.897598	0.590168	-1.071602	-0.259189	-1.438332	-1.406116	0.480793	-0.224667
1.690915	2.576758	2.363579	1.371069	-1.121191	-0.965626	-0.303306	0.729439	1.497534	1.220681
2.048952	1.013973	2.492759	2.004765	-0.174020	0.022565	-1.250899	-0.426109	1.946060	-1.320215
2.159544	0.841370	2.310711	-0.769772	-0.305470	1.282503	-0.334904	-0.611612	1.194885	0.224149
-1.153585	-0.577663	0.776434	1.052419	1.690795	-0.282438	-0.916151	-1.729552	-0.502284	0.257534
-2.178193	-0.010543	-0.366827	-1.333905	1.356757	0.208161	1.084663	0.407350	0.006373	2.225117
-0.452153	-0.798597	-0.382037	1.701920	-1.388462	0.053830	-0.665120	1.454830	1.675630	1.876455
0.182673	1.568379	1.604386	-0.098973	1.452813	-0.596212	-1.401318	1.804178	-0.663556	-0.395025
-2.470368	-2.467014	-0.043660	1.574784	-0.984987	0.265824	-1.108197	1.038162	-1.715869	0.907166
-1.958147	0.393520	0.313552	0.674460	1.687204	0.459460	-1.269873	-0.744101	-0.648464	-0.344960
0.295834	-1.992227	1.766998	-1.297945	-0.565370	0.732179	0.602413	-0.962929	-0.156237	0.811966
0.002395	1.309068	1.611577	-1.765709	-0.452467	0.531090	-0.012635	-1.476611	-0.272294	-0.003185
-1.776456	2.751343	-1.535649	0.426771	0.212585	-0.804758	-0.451687	0.510983	0.957548	-1.031403
-1.311833	-2.302769	0.255846	-0.524841	-0.058221	1.455303	0.620922	1.234722	-0.518274	1.038918
-1.273132	1.305152	-0.359071	0.541605	-1.853679	-0.241988	-1.616588	-0.614642	-0.928763	0.757740
-2.347977	1.729555	-0.598613	0.237570	0.202048	2.284673	1.205311	-1.023886	0.899236	-1.439217
-0.632969	1.652037	0.424635	0.159215	-1.065598	-0.241812	-1.503365	-1.735587	0.567753	-0.625951
-1.991632	-2.030963	-0.082249	-0.387319	0.330431	1.195718	0.454678	0.618089	0.651339	0.901714
-0.952710	0.598655	1.182680	0.370360	-0.373492	0.168381	-1.414137	0.545168	0.164451	-0.812773
-0.801336	0.343221	-1.768890	-0.274338	0.349312	-1.391313	-0.669779	0.884760	0.749987	1.037969
4.827057	0.077838	4.600652	2.977008	-0.321616	-0.660069	2.017549	-0.368886	0.300400	-1.498533
-0.948805	2.346066	0.448033	0.343856	1.394703	-0.852425	-0.966155	0.129950	-1.662393	1.211205
-1.796941	-0.178311	-0.018202	1.125399	-1.495139	-0.359864	-1.381195	-0.416799	0.097036	-0.877678
4.606176	-1.379063	-0.474029	1.545356	-1.334221	0.914074	2.093435	0.992438	-1.032763	1.013611
2.291593	-0.565666	2.619388	-1.427898	-0.521472	1.108236	-0.029409	-0.042564	-1.627767	-1.829686
1.407658	-2.090711	1.333770	0.973203	-0.375645	1.481013	0.622121	0.342466	0.107077	1.986112
4.325727	1.735200	2.948756	-0.398822	-0.440903	0.233998	-0.952816	1.188646	1.148396	0.250175
1.215132	1.211114	-0.297313	-0.886011	1.455504	0.510118	-2.212362	-0.708527	-0.375727	0.947037
-1.193543	-0.467577	-0.592771	-1.270604	1.358704	0.855202	0.806817	1.365264	0.534647	0.303194
-2.422302	-0.569055	0.100387	2.334170	-0.773270	-0.558277	-0.497720	-1.240022	0.013596	0.160840
-0.553489	1.759354	-0.308692	-0.205279	-1.329852	-0.101960	-1.558482	-0.224993	-0.392257	0.909124
-0.277518	-0.283697	-1.425025	-1.189293	-2.283302	0.027855	0.755786	0.730690	0.126153	-1.493523
0.705983	0.800014	0.946577	-1.162548	-0.290314	0.304643	0.365377	0.800404	0.034268	0.682505
-1.298634	0.265327	-1.406803	0.119598	-1.846611	-0.472569	-0.349496	0.617499	1.328552	-0.435969
-1.275153	-0.112263	1.436138	-0.760481	-0.092625	1.210989	-0.279726	-1.562433	0.726731	0.589085
-2.203545	1.898944	0.465364	1.002059	1.786058	-0.387367	-0.814289	-1.047020	-0.494579	-0.864625
1.585504	0.131627	-1.598285	-1.404443	-1.677946	0.305422	0.718814	0.579177	0.382800	-0.934712
-0.252898	0.122494	1.007929	-1.464604	-0.340101	1.035456	0.605034	1.759350	-1.360909	-0.027738
6.168916	-0.327225	-4.003280	0.412041	0.006838	-0.316635	-0.846563	1.709520	-0.364048	-0.802331
-2.354315	1.663800	1.867787	0.291230	-0.092776	1.395571	0.421587	1.311236	-0.110760	-0.876395
-1.369732	-1.546184	-1.283527	0.090852	-1.553695	0.254030	0.135742	-1.121276	0.299017	0.329903
-1.322538	-1.609510	-0.886997	-0.300783	-1.783445	-0.041233	-1.954391	0.348940	-0.545888	2.499336
-0.620908	1.688874	-0.302331	1.007855	-1.466504	0.033198	-1.699323	1.954754	-0.256429	-0.749488
1.142678	0.141425	2.858193	0.695785	-0.318361	0.439291	0.124755	-1.410280	1.719062	0.738996
3.056949	1.147140	0.335304	0.454322	1.601925	-0.448524	-0.856569	-1.459885	2.714977	-1.591743
-1.524680	-0.220381	-1.365367	-0.869809	1.154562	-0.457881	-0.301752	0.277605	0.865300	1.045983
-0.679982	-0.728023	-0.835655	-0.863233	-1.161724	0.333282	0.254216	-1.314636	-0.246784	-0.581044
1.050375	-1.034357	0.563757	0.942259	1.495755	-1.161325	0.712214	-1.051016	-0.029655	0.466081
0.095870	0.981885	-1.459167	0.127897	0.374427	-0.853354	-0.230065	-0.258298	1.133102	-0.620132
4.749846	-1.722734	3.276104	-1.338398	-0.925524	-0.999473	1.276518	1.176335	-3.314184	-0.570507
1.697132	0.416223	0.861769	0.060554	-0.944435	-1.256116	-1.559676	-0.554609	0.566604	-0.761084
-0.040567	-1.072760	1.663103	-0.539672	-0.805255	0.676888	0.017505	-0.999458	-0.202936	0.539915
-0.372672	-1.204541	0.899306	-0.094493	1.299462	-0.395593	-1.738017	-1.146111	1.282205	-0.687363
-0.333055	0.255732	1.584890	0.836763	0.263269	0.090353	1.201173	1.305965	-1.309653	-0.387290
-2.764461	1.604677	-0.329881	-0.390618	1.548596	0.764299	1.545287	-0.149482	-0.933851	1.613761
1.121785	-1.174964	0.696027	1.742080	2.024614	0.537210	-1.338986	-1.555342	-0.139987	0.117434
2.752821	0.965296	3.383938	1.835612	-0.394786	-1.097509	0.650685	-1.607804	-0.137647	0.594366
1.970549	-0.843199	-1.584257	-1.282871	-1.792969	-0.411014	0.550467	1.526912	0.436466	1.270180
-2.812961	1.627989	-0.693596	0.328182	-1.507053	0.102635	1.244511	-1.013241	1.569256	0.591163
-1.904351	-2.195192	0.829171	-0.111195	0.248343	0.831600	0.176671	1.528327	-1.525673	0.564467
-0.228192	-1.551031	1.541370	-0.545980	-0.310967	1.133406	0.336347	-1.762622	1.118193	0.010830
1.745517	-0.143004	0.188495	-0.638994	0.083577	0.108250	-0.942648	0.530635	0.185806	0.792225
-2.168056	1.804412	-0.231545	-0.206717	1.553332	0.200881	1.565095	0.713185	-0.279997	1.657382
1.221070	0.628243	-1.525197	0.214684	-1.071814	1.563988	0.891131	-1.726748	0.874510	-0.789886
2.424977	1.657325	0.354793	-1.050613	0.784203	-0.419534	2.260329	0.965476	-1.719626	0.099026
0.849390	0.239432	0.482722	-0.245026	1.127307	-0.954718	-1.449690	0.316703	0.103901	-1.692649
4.377172	-0.248413	0.058508	2.619301	-1.059870	-1.145314	3.210449	-0.801804	-4.288246	-1.226313
2.941144	0.937571	1.484440	0.763887	1.360613	-0.371546	-1.741305	1.456551	1.729756	-0.188977
-1.383885	-3.522004	-1.429547	0.314897	-1.113744	1.060371	0.844501	0.784316	1.570428	0.339244
-1.247771	0.994564	-0.289966	-1.130895	1.477551	0.805520	1.337303	0.890447	0.176548	-0.928950
-2.149176	1.712125	-1.172230	0.497954	-1.103994	1.505882	0.987732	-1.107308	0.700805	-1.518129
0.153006	-1.957621	-0.600159	-0.002637	0.085932	-2.798049	0.024599	1.587074	-0.055598	-0.586699
1.047707	-0.539674	1.331446	-1.762022	-0.443186	1.038075	0.363148	1.127758	0.265390	-0.523773
1.772365	1.762337	1.572019	-2.268605	-1.006126	0.499785	-0.467258	0.937128	-0.315025	0.070629
-1.436176	-1.244627	-1.143381	0.667651	0.745405	-0.733127	-0.130791	-0.023449	-0.096047	0.615105
-0.127743	-2.838068	-0.337476	-2.815758	1.578984	0.226770	0.597153	-0.924260	-0.281630	-0.481071
13.699991	-2.618541	-7.560653	4.693574	0.827157	7.158141	-0.041729	0.089861	0.057083	2.396979
-0.925382	-1.446467	1.463750	0.031870	-0.432738	0.422966	-1.180210	0.851080	0.153321	-1.151267
3.976151	-0.003295	2.298406	-2.851491	-1.014022	1.055846	-1.025672	0.700501	-0.694524	-1.291888
-0.411028	1.915127	-0.526217	-0.004241	1.686548	-1.578695	-0.016724	-1.434201	2.618780	0.580769
-0.986616	0.900493	0.532004	0.702761	1.658085	-0.545247	-1.032569	1.240449	-1.343732	-0.101872
-0.059288	-1.158934	0.549609	-0.776082	1.169835	0.148272	1.610051	-0.756288	-0.307959	0.518214
-2.072182	-1.316192	0.073040	1.525354	-1.426409	-0.105910	-1.252085	-0.458384	0.721778	0.975765
0.058710	-1.072693	1.983318	-1.262677	-0.706633	1.292741	-0.449788	-1.611704	-0.054938	0.232013
1.546172	1.446743	1.720747	-1.998284	-1.198887	0.582899	0.354829	1.052867	0.814986	-0.176544
7.799369	-0.414500	3.744724	0.402758	0.915711	-1.092653	0.663823	1.186470	2.032346	1.176715
0.308563	1.273354	1.001858	-1.169761	-0.436622	1.495458	-0.490764	-0.182423	0.249775	-2.277252
0.501947	1.043505	-0.382478	0.391235	-1.874428	0.014644	1.045322	0.219018	0.973676	2.136023
0.529450	-0.940163	-0.849309	-2.023337	0.938933	-1.496575	0.224109	-0.632824	-0.884607	-1.370811
-0.998100	2.975691	-0.543822	-1.699507	1.618455	0.464568	0.917329	-0.943754	0.479340	1.150890
2.630237	-0.553201	0.591317	-1.212084	0.944138	-1.543715	-0.634113	-0.670774	-0.978605	0.832276
-1.863711	0.073100	-1.051108	0.370537	-1.132419	1.438653	0.983378	-2.088740	0.943232	-1.830406
-0.751419	-2.775957	-0.280351	-0.046364	-0.177208	-0.157404	-1.543422	1.765056	-0.389096	0.368487
3.281898	0.664213	0.856105	-0.389832	1.212151	-0.364711	-0.893116	1.526498	-1.527235	0.650759
0.690754	0.098669	0.498023	1.178255	1.789667	-0.004187	-1.071201	-1.234190	0.248149	-0.439462
-1.527447	1.812704	0.819844	0.744514	1.641501	-0.574229	-0.465812	-0.567669	-0.152160	1.535474
-0.265265	0.658201	0.655126	-1.041741	-0.510103	1.425751	0.275804	0.857424	-0.053307	-1.225657
-1.762036	0.562596	-0.309662	0.763655	-1.548418	0.632406	-1.887901	0.716815	0.097030	-1.183968
-2.445882	-2.491335	-2.016429	0.107682	0.741240	0.024516	-0.535589	-0.959335	0.102057	-0.543945
-1.598489	1.288885	0.420781	0.057663	1.576309	-0.050672	-1.472403	0.553701	0.923060	-0.922362
2.144769	0.576380	-0.136673	0.821033	-1.665317	-2.101424	1.399462	1.479238	-0.560883	-0.064527
3.956778	1.218450	3.371550	-0.824109	-0.666588	0.478359	-0.033104	1.409010	-0.144153	0.446485
-0.640099	1.090284	-0.179972	-0.372429	1.113752	0.246188	-1.583425	1.172775	0.256112	0.429391
0.131894	1.561952	1.009579	-1.094468	-0.756255	0.684251	-1.080446	-0.297582	-0.784673	0.470590
3.402207	0.472182	-1.548214	-0.502509	-0.294409	2.610173	-0.765366	-0.498555	-0.696599	0.797900
-1.507980	-0.864283	-1.621142	0.351223	0.122019	-1.175296	-0.589136	-0.173848	1.944366	-1.207451
-1.249051	-1.908353	-2.692293	-0.112902	0.151592	0.114197	-0.673466	-0.789369	-0.378370	1.281254
-2.440354	-2.368278	0.755487	1.763906	1.971650	-0.516355	-0.332826	1.541469	-0.258972	-0.687855
-0.797986	-1.139243	-1.375837	-0.824330	-1.185511	0.285772	1.028584	1.426499	0.627733	0.419751
2.072521	-0.923471	1.097741	-0.580787	1.383448	-1.055496	1.805335	-0.211347	-0.874476	-1.066712
-3.131934	1.032852	-0.788015	-0.300463	-1.575531	0.292716	1.042608	1.201695	1.354922	-1.441119
-0.212358	0.665661	-0.252500	0.268210	0.548375	1.475416	-0.135585	0.590223	-0.885512	0.730122
-0.568606	0.833296	-1.048738	-1.399106	1.916094	-0.768647	-0.441795	0.257070	-0.467260	-1.098131
1.020070	0.522854	0.711562	-0.450132	-1.367548	-0.117575	1.650221	-1.446111	0.750811	0.452721
-1.048971	-2.431452	0.528380	-0.057353	0.921960	-0.223329	-0.447568	-1.000534	-0.258003	0.550840
-1.985174	-1.042960	-0.345630	0.105449	-1.419467	-0.056183	-1.787631	-0.763686	-0.095924	-0.330281
-1.505316	2.232978	-1.285523	-0.930077	-1.070547	-0.733936	-0.446457	1.043524	-0.161768	-0.450745
-1.317287	-0.159128	-0.076341	-0.541608	0.935782	0.606658	0.591799	-1.778452	-0.222111	0.415300
-0.134243	1.856438	-1.742595	-1.065316	-2.246197	-2.334116	-0.093725	0.360768	1.157764	1.852021
0.803613	1.996125	0.644371	0.464252	-0.368138	0.573510	1.373031	1.332305	2.838346	-0.395997
-0.063483	-1.960431	0.659199	0.334881	0.048800	0.679335	1.659296	0.152100	0.163171	-0.802209
3.333819	-1.634139	-2.573939	1.011596	-0.727710	1.068723	1.114471	-1.851117	0.188540	-0.145630
-1.024031	-0.016772	1.448652	0.310946	0.001326	1.768578	0.106012	-0.892772	0.499935	-1.381225
-0.500341	-0.943985	1.380179	1.081651	-0.155919	0.072236	0.558981	0.013357	-2.177453	-1.169364
-1.596362	0.089137	-0.660479	-1.406041	1.130931	0.391954	0.959654	0.945683	-0.185074	0.365526
-0.336713	1.267083	0.910815	-0.347526	-0.515954	1.819109	-0.280124	0.905518	0.632361	-1.254822
0.352519	-0.846082	-0.539875	0.794539	-1.427596	0.254698	-0.912558	0.417436	-0.005263	0.057870
2.131289	-2.522777	0.052830	-2.471246	1.800875	-0.499086	0.692358	-0.265166	0.754975	1.685207
0.161542	1.476032	-1.319870	-0.593197	-0.254167	-2.944480	-0.030483	-0.091447	0.793337	0.036776
0.733659	0.159197	0.666816	-1.301063	-0.536403	1.501795	0.157985	1.497230	-0.654854	-0.176039
1.838730	0.498602	1.194067	-1.322459	-0.838262	0.548555	-0.942953	1.501027	-1.713187	-0.476544
-0.970765	1.870676	0.797174	-0.524311	1.473956	-0.183110	-1.784729	1.142115	-0.090252	0.185682
1.819390	-2.410404	-1.398586	0.534457	0.378893	-0.421749	0.068195	1.278663	-0.888677	0.017962
1.748586	0.554110	0.690214	-0.191602	-2.144049	0.242493	-1.677198	0.540887	-0.703187	-0.730234
